Stationscode;Datum;"Feinstaub (PM₁₀) Tagesmittel (stündlich gleitend) in µg/m³";"Ozon (O₃) Ein-Stunden-Mittelwert in µg/m³";"Stickstoffdioxid (NO₂) Ein-Stunden-Mittelwert in µg/m³";"Feinstaub (PM₂,₅) Tagesmittel (stündlich gleitend) in µg/m³";Luftqualitätsindex
DENW053;"'01.06.2023 01:00'";16;-;15;-;"sehr gut"
DENW053;"'01.06.2023 02:00'";16;48;22;-;gut
DENW053;"'01.06.2023 03:00'";16;51;18;-;"sehr gut"
DENW053;"'01.06.2023 04:00'";16;42;21;-;gut
DENW053;"'01.06.2023 05:00'";16;46;14;-;"sehr gut"
DENW053;"'01.06.2023 06:00'";16;42;17;-;"sehr gut"
DENW053;"'01.06.2023 07:00'";16;38;16;-;"sehr gut"
DENW053;"'01.06.2023 08:00'";16;38;15;-;"sehr gut"
DENW053;"'01.06.2023 09:00'";16;37;14;-;"sehr gut"
DENW053;"'01.06.2023 10:00'";17;39;15;-;"sehr gut"
DENW053;"'01.06.2023 11:00'";16;43;-;-;"sehr gut"
DENW053;"'01.06.2023 12:00'";17;54;13;-;"sehr gut"
DENW053;"'01.06.2023 13:00'";17;62;15;-;gut
DENW053;"'01.06.2023 14:00'";18;75;16;-;gut
DENW053;"'01.06.2023 15:00'";19;85;15;-;gut
DENW053;"'01.06.2023 16:00'";19;96;10;-;gut
DENW053;"'01.06.2023 17:00'";19;-;8;-;"sehr gut"
DENW053;"'01.06.2023 18:00'";19;98;8;-;gut
DENW053;"'01.06.2023 19:00'";19;92;9;-;gut
DENW053;"'01.06.2023 20:00'";19;93;8;-;gut
DENW053;"'01.06.2023 21:00'";19;89;9;-;gut
DENW053;"'01.06.2023 22:00'";19;68;8;-;gut
DENW053;"'01.06.2023 23:00'";19;63;9;-;gut
DENW053;"'01.06.2023 24:00'";19;62;10;-;gut
DENW053;"'02.06.2023 01:00'";19;62;9;-;gut
DENW053;"'02.06.2023 02:00'";19;63;10;-;gut
DENW053;"'02.06.2023 03:00'";19;68;6;-;gut
DENW053;"'02.06.2023 04:00'";19;70;5;-;gut
DENW053;"'02.06.2023 05:00'";19;68;5;-;gut
DENW053;"'02.06.2023 06:00'";19;71;5;-;gut
DENW053;"'02.06.2023 07:00'";20;71;7;-;gut
DENW053;"'02.06.2023 08:00'";19;75;8;-;gut
DENW053;"'02.06.2023 09:00'";20;73;10;-;gut
DENW053;"'02.06.2023 10:00'";20;72;9;-;gut
DENW053;"'02.06.2023 11:00'";20;73;9;-;gut
DENW053;"'02.06.2023 12:00'";20;73;-;-;gut
DENW053;"'02.06.2023 13:00'";20;77;8;-;gut
DENW053;"'02.06.2023 14:00'";20;85;6;-;gut
DENW053;"'02.06.2023 15:00'";19;92;6;-;gut
DENW053;"'02.06.2023 16:00'";19;97;6;-;gut
DENW053;"'02.06.2023 17:00'";19;96;5;-;gut
DENW053;"'02.06.2023 18:00'";19;95;5;-;gut
DENW053;"'02.06.2023 19:00'";19;92;6;-;gut
DENW053;"'02.06.2023 20:00'";19;91;6;-;gut
DENW053;"'02.06.2023 21:00'";19;89;6;-;gut
DENW053;"'02.06.2023 22:00'";19;84;9;-;gut
DENW053;"'02.06.2023 23:00'";20;75;13;-;gut
DENW053;"'02.06.2023 24:00'";20;-;12;-;"sehr gut"
DENW053;"'03.06.2023 01:00'";20;67;14;-;gut
DENW053;"'03.06.2023 02:00'";20;60;15;-;"sehr gut"
DENW053;"'03.06.2023 03:00'";20;59;15;-;"sehr gut"
DENW053;"'03.06.2023 04:00'";20;53;16;-;"sehr gut"
DENW053;"'03.06.2023 05:00'";21;54;11;-;gut
DENW053;"'03.06.2023 06:00'";20;60;13;-;"sehr gut"
DENW053;"'03.06.2023 07:00'";20;64;11;-;gut
DENW053;"'03.06.2023 08:00'";20;65;9;-;gut
DENW053;"'03.06.2023 09:00'";19;70;6;-;gut
DENW053;"'03.06.2023 10:00'";19;72;8;-;gut
DENW053;"'03.06.2023 11:00'";18;83;6;-;gut
DENW053;"'03.06.2023 12:00'";18;91;4;-;gut
DENW053;"'03.06.2023 13:00'";17;93;-;-;gut
DENW053;"'03.06.2023 14:00'";16;96;3;-;gut
DENW053;"'03.06.2023 15:00'";15;96;3;-;gut
DENW053;"'03.06.2023 16:00'";14;96;3;-;gut
DENW053;"'03.06.2023 17:00'";14;97;3;-;gut
DENW053;"'03.06.2023 18:00'";14;97;3;-;gut
DENW053;"'03.06.2023 19:00'";13;96;4;-;gut
DENW053;"'03.06.2023 20:00'";13;93;4;-;gut
DENW053;"'03.06.2023 21:00'";13;91;5;-;gut
DENW053;"'03.06.2023 22:00'";12;87;6;-;gut
DENW053;"'03.06.2023 23:00'";12;85;6;-;gut
DENW053;"'03.06.2023 24:00'";12;83;6;-;gut
DENW053;"'04.06.2023 01:00'";11;-;6;-;"sehr gut"
DENW053;"'04.06.2023 02:00'";11;72;10;-;gut
DENW053;"'04.06.2023 03:00'";11;58;8;-;"sehr gut"
DENW053;"'04.06.2023 04:00'";11;50;11;-;"sehr gut"
DENW053;"'04.06.2023 05:00'";11;42;15;-;"sehr gut"
DENW053;"'04.06.2023 06:00'";10;35;16;-;"sehr gut"
DENW053;"'04.06.2023 07:00'";10;32;18;-;"sehr gut"
DENW053;"'04.06.2023 08:00'";10;40;19;-;"sehr gut"
DENW053;"'04.06.2023 09:00'";10;57;13;-;"sehr gut"
DENW053;"'04.06.2023 10:00'";10;69;11;-;gut
DENW053;"'04.06.2023 11:00'";10;86;6;-;gut
DENW053;"'04.06.2023 12:00'";10;99;3;-;gut
DENW053;"'04.06.2023 13:00'";11;101;3;-;gut
DENW053;"'04.06.2023 14:00'";11;102;-;-;gut
DENW053;"'04.06.2023 15:00'";11;106;3;-;gut
DENW053;"'04.06.2023 16:00'";11;110;4;-;gut
DENW053;"'04.06.2023 17:00'";11;111;3;-;gut
DENW053;"'04.06.2023 18:00'";11;111;4;-;gut
DENW053;"'04.06.2023 19:00'";11;110;5;-;gut
DENW053;"'04.06.2023 20:00'";11;110;5;-;gut
DENW053;"'04.06.2023 21:00'";11;106;7;-;gut
DENW053;"'04.06.2023 22:00'";12;103;7;-;gut
DENW053;"'04.06.2023 23:00'";12;96;9;-;gut
DENW053;"'04.06.2023 24:00'";12;83;15;-;gut
DENW053;"'05.06.2023 01:00'";12;67;18;-;gut
DENW053;"'05.06.2023 02:00'";12;-;17;-;"sehr gut"
DENW053;"'05.06.2023 03:00'";12;55;14;-;"sehr gut"
DENW053;"'05.06.2023 04:00'";12;49;15;-;"sehr gut"
DENW053;"'05.06.2023 05:00'";12;45;18;-;"sehr gut"
DENW053;"'05.06.2023 06:00'";12;36;23;-;gut
DENW053;"'05.06.2023 07:00'";13;29;23;-;gut
DENW053;"'05.06.2023 08:00'";14;40;18;-;"sehr gut"
DENW053;"'05.06.2023 09:00'";14;48;17;-;"sehr gut"
DENW053;"'05.06.2023 10:00'";14;50;19;-;"sehr gut"
DENW053;"'05.06.2023 11:00'";14;57;20;-;"sehr gut"
DENW053;"'05.06.2023 12:00'";14;79;13;-;gut
DENW053;"'05.06.2023 13:00'";14;107;6;-;gut
DENW053;"'05.06.2023 14:00'";15;111;6;-;gut
DENW053;"'05.06.2023 15:00'";16;112;-;-;gut
DENW053;"'05.06.2023 16:00'";16;116;7;-;gut
DENW053;"'05.06.2023 17:00'";16;121;6;-;mäßig
DENW053;"'05.06.2023 18:00'";17;122;6;-;mäßig
DENW053;"'05.06.2023 19:00'";17;120;7;-;gut
DENW053;"'05.06.2023 20:00'";17;120;7;-;gut
DENW053;"'05.06.2023 21:00'";17;117;9;-;gut
DENW053;"'05.06.2023 22:00'";17;109;11;-;gut
DENW053;"'05.06.2023 23:00'";18;97;16;-;gut
DENW053;"'05.06.2023 24:00'";18;-;13;-;"sehr gut"
DENW053;"'06.06.2023 01:00'";18;76;20;-;gut
DENW053;"'06.06.2023 02:00'";18;75;15;-;gut
DENW053;"'06.06.2023 03:00'";18;65;15;-;gut
DENW053;"'06.06.2023 04:00'";19;53;15;-;"sehr gut"
DENW053;"'06.06.2023 05:00'";19;47;16;-;"sehr gut"
DENW053;"'06.06.2023 06:00'";19;45;18;-;"sehr gut"
DENW053;"'06.06.2023 07:00'";19;41;19;-;"sehr gut"
DENW053;"'06.06.2023 08:00'";19;39;21;-;gut
DENW053;"'06.06.2023 09:00'";19;42;20;-;"sehr gut"
DENW053;"'06.06.2023 10:00'";19;54;18;-;"sehr gut"
DENW053;"'06.06.2023 11:00'";19;52;22;-;gut
DENW053;"'06.06.2023 12:00'";20;64;21;-;gut
DENW053;"'06.06.2023 13:00'";20;74;17;-;gut
DENW053;"'06.06.2023 14:00'";21;95;13;-;gut
DENW053;"'06.06.2023 15:00'";21;116;8;-;gut
DENW053;"'06.06.2023 16:00'";21;124;-;-;mäßig
DENW053;"'06.06.2023 17:00'";21;128;6;-;mäßig
DENW053;"'06.06.2023 18:00'";21;118;7;-;gut
DENW053;"'06.06.2023 19:00'";21;112;7;-;gut
DENW053;"'06.06.2023 20:00'";21;115;7;-;gut
DENW053;"'06.06.2023 21:00'";21;113;9;-;gut
DENW053;"'06.06.2023 22:00'";21;106;11;-;gut
DENW053;"'06.06.2023 23:00'";21;95;17;-;gut
DENW053;"'06.06.2023 24:00'";21;74;14;-;gut
DENW053;"'07.06.2023 01:00'";22;-;15;-;gut
DENW053;"'07.06.2023 02:00'";22;60;17;-;gut
DENW053;"'07.06.2023 03:00'";22;60;15;-;gut
DENW053;"'07.06.2023 04:00'";22;52;24;-;gut
DENW053;"'07.06.2023 05:00'";23;54;17;-;gut
DENW053;"'07.06.2023 06:00'";23;54;17;-;gut
DENW053;"'07.06.2023 07:00'";23;50;21;-;gut
DENW053;"'07.06.2023 08:00'";23;46;24;-;gut
DENW053;"'07.06.2023 09:00'";23;40;29;-;gut
DENW053;"'07.06.2023 10:00'";23;37;30;-;gut
DENW053;"'07.06.2023 11:00'";23;40;26;-;gut
DENW053;"'07.06.2023 12:00'";23;38;27;-;gut
DENW053;"'07.06.2023 13:00'";23;37;25;-;gut
DENW053;"'07.06.2023 14:00'";22;42;20;-;gut
DENW053;"'07.06.2023 15:00'";22;56;16;-;gut
DENW053;"'07.06.2023 16:00'";23;69;13;-;gut
DENW053;"'07.06.2023 17:00'";23;73;-;-;gut
DENW053;"'07.06.2023 18:00'";23;72;13;-;gut
DENW053;"'07.06.2023 19:00'";23;72;13;-;gut
DENW053;"'07.06.2023 20:00'";23;77;15;-;gut
DENW053;"'07.06.2023 21:00'";23;87;13;-;gut
DENW053;"'07.06.2023 22:00'";24;79;15;-;gut
DENW053;"'07.06.2023 23:00'";24;64;17;-;gut
DENW053;"'07.06.2023 24:00'";24;57;18;-;gut
DENW053;"'08.06.2023 01:00'";24;53;18;-;gut
DENW053;"'08.06.2023 02:00'";24;-;16;-;gut
DENW053;"'08.06.2023 03:00'";24;40;15;-;gut
DENW053;"'08.06.2023 04:00'";24;40;13;-;gut
DENW053;"'08.06.2023 05:00'";24;41;14;-;gut
DENW053;"'08.06.2023 06:00'";24;38;19;-;gut
DENW053;"'08.06.2023 07:00'";24;38;17;-;gut
DENW053;"'08.06.2023 08:00'";24;46;16;-;gut
DENW053;"'08.06.2023 09:00'";24;59;13;-;gut
DENW053;"'08.06.2023 10:00'";24;69;10;-;gut
DENW053;"'08.06.2023 11:00'";24;82;10;-;gut
DENW053;"'08.06.2023 12:00'";24;97;7;-;gut
DENW053;"'08.06.2023 13:00'";23;104;5;-;gut
DENW053;"'08.06.2023 14:00'";23;105;5;-;gut
DENW053;"'08.06.2023 15:00'";23;107;5;-;gut
DENW053;"'08.06.2023 16:00'";23;93;8;-;gut
DENW053;"'08.06.2023 17:00'";23;55;12;-;gut
DENW053;"'08.06.2023 18:00'";23;72;-;-;gut
DENW053;"'08.06.2023 19:00'";23;100;6;-;gut
DENW053;"'08.06.2023 20:00'";22;97;8;-;gut
DENW053;"'08.06.2023 21:00'";22;102;14;-;gut
DENW053;"'08.06.2023 22:00'";22;91;15;-;gut
DENW053;"'08.06.2023 23:00'";21;80;18;-;gut
DENW053;"'08.06.2023 24:00'";21;39;22;-;gut
DENW053;"'09.06.2023 01:00'";21;-;23;-;gut
DENW053;"'09.06.2023 02:00'";20;10;21;-;gut
DENW053;"'09.06.2023 03:00'";21;-;19;-;gut
DENW053;"'09.06.2023 04:00'";21;10;22;-;gut
DENW053;"'09.06.2023 05:00'";21;3;22;-;gut
DENW053;"'09.06.2023 06:00'";20;3;19;-;"sehr gut"
DENW053;"'09.06.2023 07:00'";20;4;22;-;gut
DENW053;"'09.06.2023 08:00'";20;21;37;-;gut
DENW053;"'09.06.2023 09:00'";20;-;39;-;gut
DENW053;"'09.06.2023 10:00'";20;-;21;-;gut
DENW053;"'09.06.2023 11:00'";20;-;15;-;"sehr gut"
DENW053;"'09.06.2023 12:00'";20;-;8;-;"sehr gut"
DENW053;"'09.06.2023 13:00'";20;108;5;-;gut
DENW053;"'09.06.2023 14:00'";20;113;4;-;gut
DENW053;"'09.06.2023 15:00'";19;119;5;-;gut
DENW053;"'09.06.2023 16:00'";19;119;5;-;gut
DENW053;"'09.06.2023 17:00'";18;118;5;-;gut
DENW053;"'09.06.2023 18:00'";18;117;9;-;gut
DENW053;"'09.06.2023 19:00'";18;125;-;-;mäßig
DENW053;"'09.06.2023 20:00'";18;122;7;-;mäßig
DENW053;"'09.06.2023 21:00'";18;117;9;-;gut
DENW053;"'09.06.2023 22:00'";19;101;19;-;gut
DENW053;"'09.06.2023 23:00'";19;89;20;-;gut
DENW053;"'09.06.2023 24:00'";19;-;-;-;"sehr gut"
DENW053;"'10.06.2023 01:00'";19;-;-;-;"sehr gut"
DENW053;"'10.06.2023 02:00'";19;-;-;-;"sehr gut"
DENW053;"'10.06.2023 03:00'";18;-;-;-;"sehr gut"
DENW053;"'10.06.2023 04:00'";18;-;-;-;"sehr gut"
DENW053;"'10.06.2023 05:00'";18;-;-;-;"sehr gut"
DENW053;"'10.06.2023 06:00'";-;-;-;-;
DENW053;"'10.06.2023 07:00'";-;-;-;-;
DENW053;"'10.06.2023 08:00'";-;-;-;-;
DENW053;"'10.06.2023 09:00'";-;-;-;-;
DENW053;"'10.06.2023 10:00'";-;-;-;-;
DENW053;"'10.06.2023 11:00'";-;-;-;-;
DENW053;"'10.06.2023 12:00'";-;-;-;-;
DENW053;"'10.06.2023 13:00'";-;-;-;-;
DENW053;"'10.06.2023 14:00'";-;-;-;-;
DENW053;"'10.06.2023 15:00'";-;-;-;-;
DENW053;"'10.06.2023 16:00'";-;-;-;-;
DENW053;"'10.06.2023 17:00'";-;-;-;-;
DENW053;"'10.06.2023 18:00'";-;-;-;-;
DENW053;"'10.06.2023 19:00'";-;-;-;-;
DENW053;"'10.06.2023 20:00'";-;-;-;-;
DENW053;"'10.06.2023 21:00'";-;-;-;-;
DENW053;"'10.06.2023 22:00'";-;-;-;-;
DENW053;"'10.06.2023 23:00'";-;-;-;-;
DENW053;"'10.06.2023 24:00'";-;-;-;-;
DENW053;"'11.06.2023 01:00'";-;-;-;-;
DENW053;"'11.06.2023 02:00'";-;-;-;-;
DENW053;"'11.06.2023 03:00'";-;-;-;-;
DENW053;"'11.06.2023 04:00'";-;-;-;-;
DENW053;"'11.06.2023 05:00'";-;-;-;-;
DENW053;"'11.06.2023 06:00'";-;-;-;-;
DENW053;"'11.06.2023 07:00'";-;-;-;-;
DENW053;"'11.06.2023 08:00'";-;-;-;-;
DENW053;"'11.06.2023 09:00'";-;-;-;-;
DENW053;"'11.06.2023 10:00'";-;-;-;-;
DENW053;"'11.06.2023 11:00'";-;-;-;-;
DENW053;"'11.06.2023 12:00'";-;-;-;-;
DENW053;"'11.06.2023 13:00'";-;-;-;-;
DENW053;"'11.06.2023 14:00'";-;-;-;-;
DENW053;"'11.06.2023 15:00'";-;-;-;-;
DENW053;"'11.06.2023 16:00'";-;-;-;-;
DENW053;"'11.06.2023 17:00'";-;-;-;-;
DENW053;"'11.06.2023 18:00'";-;-;-;-;
DENW053;"'11.06.2023 19:00'";-;-;-;-;
DENW053;"'11.06.2023 20:00'";-;-;-;-;
DENW053;"'11.06.2023 21:00'";-;-;-;-;
DENW053;"'11.06.2023 22:00'";-;-;-;-;
DENW053;"'11.06.2023 23:00'";-;-;-;-;
DENW053;"'11.06.2023 24:00'";-;-;-;-;
DENW053;"'12.06.2023 01:00'";-;-;-;-;
DENW053;"'12.06.2023 02:00'";-;-;-;-;
DENW053;"'12.06.2023 03:00'";-;-;-;-;
DENW053;"'12.06.2023 04:00'";-;-;-;-;
DENW053;"'12.06.2023 05:00'";-;-;-;-;
DENW053;"'12.06.2023 06:00'";-;-;-;-;
DENW053;"'12.06.2023 07:00'";-;-;-;-;
DENW053;"'12.06.2023 08:00'";-;-;-;-;
DENW053;"'12.06.2023 09:00'";-;-;-;-;
DENW053;"'12.06.2023 10:00'";-;-;-;-;
DENW053;"'12.06.2023 11:00'";-;-;10;-;"sehr gut"
DENW053;"'12.06.2023 12:00'";-;109;8;-;gut
DENW053;"'12.06.2023 13:00'";-;117;5;-;gut
DENW053;"'12.06.2023 14:00'";-;121;3;-;mäßig
DENW053;"'12.06.2023 15:00'";-;120;3;-;gut
DENW053;"'12.06.2023 16:00'";-;123;4;-;mäßig
DENW053;"'12.06.2023 17:00'";-;126;5;-;mäßig
DENW053;"'12.06.2023 18:00'";-;127;4;-;mäßig
DENW053;"'12.06.2023 19:00'";-;125;6;-;mäßig
DENW053;"'12.06.2023 20:00'";-;122;5;-;mäßig
DENW053;"'12.06.2023 21:00'";-;115;8;-;gut
DENW053;"'12.06.2023 22:00'";-;99;15;-;gut
DENW053;"'12.06.2023 23:00'";-;91;16;-;gut
DENW053;"'12.06.2023 24:00'";17;91;13;-;gut
DENW053;"'13.06.2023 01:00'";17;99;5;-;gut
DENW053;"'13.06.2023 02:00'";17;101;5;-;gut
DENW053;"'13.06.2023 03:00'";17;86;7;-;gut
DENW053;"'13.06.2023 04:00'";16;72;8;-;gut
DENW053;"'13.06.2023 05:00'";16;62;11;-;gut
DENW053;"'13.06.2023 06:00'";16;53;15;-;"sehr gut"
DENW053;"'13.06.2023 07:00'";17;46;29;-;gut
DENW053;"'13.06.2023 08:00'";17;72;30;-;gut
DENW053;"'13.06.2023 09:00'";16;89;16;-;gut
DENW053;"'13.06.2023 10:00'";16;99;8;-;gut
DENW053;"'13.06.2023 11:00'";16;104;-;-;gut
DENW053;"'13.06.2023 12:00'";16;109;4;-;gut
DENW053;"'13.06.2023 13:00'";17;-;-;-;"sehr gut"
DENW053;"'13.06.2023 14:00'";16;118;5;-;gut
DENW053;"'13.06.2023 15:00'";17;120;5;-;gut
DENW053;"'13.06.2023 16:00'";17;121;4;-;mäßig
DENW053;"'13.06.2023 17:00'";17;121;6;-;mäßig
DENW053;"'13.06.2023 18:00'";16;122;5;-;mäßig
DENW053;"'13.06.2023 19:00'";16;122;6;-;mäßig
DENW053;"'13.06.2023 20:00'";16;121;6;-;mäßig
DENW053;"'13.06.2023 21:00'";16;120;7;-;gut
DENW053;"'13.06.2023 22:00'";16;116;8;-;gut
DENW053;"'13.06.2023 23:00'";16;114;8;-;gut
DENW053;"'13.06.2023 24:00'";16;109;13;-;gut
DENW053;"'14.06.2023 01:00'";17;110;12;-;gut
DENW053;"'14.06.2023 02:00'";17;105;14;-;gut
DENW053;"'14.06.2023 03:00'";17;85;11;-;gut
DENW053;"'14.06.2023 04:00'";17;69;11;-;gut
DENW053;"'14.06.2023 05:00'";17;63;13;-;gut
DENW053;"'14.06.2023 06:00'";17;48;19;-;"sehr gut"
DENW053;"'14.06.2023 07:00'";17;45;22;-;gut
DENW053;"'14.06.2023 08:00'";17;60;28;-;gut
DENW053;"'14.06.2023 09:00'";17;78;15;-;gut
DENW053;"'14.06.2023 10:00'";16;87;9;-;gut
DENW053;"'14.06.2023 11:00'";16;97;4;-;gut
DENW053;"'14.06.2023 12:00'";16;97;5;-;gut
DENW053;"'14.06.2023 13:00'";16;101;5;-;gut
DENW053;"'14.06.2023 14:00'";16;102;-;-;gut
DENW053;"'14.06.2023 15:00'";16;100;4;-;gut
DENW053;"'14.06.2023 16:00'";15;98;5;-;gut
DENW053;"'14.06.2023 17:00'";15;98;7;-;gut
DENW053;"'14.06.2023 18:00'";15;100;6;-;gut
DENW053;"'14.06.2023 19:00'";15;98;7;-;gut
DENW053;"'14.06.2023 20:00'";15;100;8;-;gut
DENW053;"'14.06.2023 21:00'";14;99;9;-;gut
DENW053;"'14.06.2023 22:00'";14;94;12;-;gut
DENW053;"'14.06.2023 23:00'";14;80;15;-;gut
DENW053;"'14.06.2023 24:00'";14;-;12;-;"sehr gut"
DENW053;"'15.06.2023 01:00'";13;69;16;-;gut
DENW053;"'15.06.2023 02:00'";13;66;17;-;gut
DENW053;"'15.06.2023 03:00'";13;63;14;-;gut
DENW053;"'15.06.2023 04:00'";13;45;17;-;"sehr gut"
DENW053;"'15.06.2023 05:00'";12;40;18;-;"sehr gut"
DENW053;"'15.06.2023 06:00'";12;35;15;-;"sehr gut"
DENW053;"'15.06.2023 07:00'";12;20;29;-;gut
DENW053;"'15.06.2023 08:00'";13;37;33;-;gut
DENW053;"'15.06.2023 09:00'";13;-;28;-;gut
DENW053;"'15.06.2023 10:00'";13;-;24;-;gut
DENW053;"'15.06.2023 11:00'";14;96;11;-;gut
DENW053;"'15.06.2023 12:00'";14;105;8;-;gut
DENW053;"'15.06.2023 13:00'";14;112;5;-;gut
DENW053;"'15.06.2023 14:00'";15;119;4;-;gut
DENW053;"'15.06.2023 15:00'";15;127;-;-;mäßig
DENW053;"'15.06.2023 16:00'";16;132;6;-;mäßig
DENW053;"'15.06.2023 17:00'";16;138;7;-;mäßig
DENW053;"'15.06.2023 18:00'";16;141;4;-;mäßig
DENW053;"'15.06.2023 19:00'";16;138;6;-;mäßig
DENW053;"'15.06.2023 20:00'";17;130;7;-;mäßig
DENW053;"'15.06.2023 21:00'";17;129;7;-;mäßig
DENW053;"'15.06.2023 22:00'";17;115;12;-;gut
DENW053;"'15.06.2023 23:00'";17;85;15;-;gut
DENW053;"'15.06.2023 24:00'";18;67;27;-;gut
DENW053;"'16.06.2023 01:00'";18;69;21;-;gut
DENW053;"'16.06.2023 02:00'";19;59;22;-;gut
DENW053;"'16.06.2023 03:00'";19;57;16;-;"sehr gut"
DENW053;"'16.06.2023 04:00'";19;47;21;-;gut
DENW053;"'16.06.2023 05:00'";19;31;27;-;gut
DENW053;"'16.06.2023 06:00'";20;30;23;-;gut
DENW053;"'16.06.2023 07:00'";20;19;32;-;gut
DENW053;"'16.06.2023 08:00'";20;25;42;-;mäßig
DENW053;"'16.06.2023 09:00'";20;51;35;-;gut
DENW053;"'16.06.2023 10:00'";20;71;27;-;gut
DENW053;"'16.06.2023 11:00'";19;100;10;-;gut
DENW053;"'16.06.2023 12:00'";19;114;7;-;gut
DENW053;"'16.06.2023 13:00'";19;124;5;-;mäßig
DENW053;"'16.06.2023 14:00'";19;128;3;-;mäßig
DENW053;"'16.06.2023 15:00'";19;137;5;-;mäßig
DENW053;"'16.06.2023 16:00'";19;150;-;-;mäßig
DENW053;"'16.06.2023 17:00'";19;149;10;-;mäßig
DENW053;"'16.06.2023 18:00'";19;144;8;-;mäßig
DENW053;"'16.06.2023 19:00'";19;133;6;-;mäßig
DENW053;"'16.06.2023 20:00'";19;126;5;-;mäßig
DENW053;"'16.06.2023 21:00'";18;121;6;-;mäßig
DENW053;"'16.06.2023 22:00'";18;111;11;-;gut
DENW053;"'16.06.2023 23:00'";18;99;16;-;gut
DENW053;"'16.06.2023 24:00'";18;-;16;-;"sehr gut"
DENW053;"'17.06.2023 01:00'";17;85;18;-;gut
DENW053;"'17.06.2023 02:00'";17;82;11;-;gut
DENW053;"'17.06.2023 03:00'";17;62;18;-;gut
DENW053;"'17.06.2023 04:00'";17;51;21;-;gut
DENW053;"'17.06.2023 05:00'";17;40;23;-;gut
DENW053;"'17.06.2023 06:00'";17;38;22;-;gut
DENW053;"'17.06.2023 07:00'";17;27;23;-;gut
DENW053;"'17.06.2023 08:00'";17;17;54;-;mäßig
DENW053;"'17.06.2023 09:00'";17;30;53;-;mäßig
DENW053;"'17.06.2023 10:00'";17;67;38;-;gut
DENW053;"'17.06.2023 11:00'";17;110;20;-;gut
DENW053;"'17.06.2023 12:00'";17;145;14;-;mäßig
DENW053;"'17.06.2023 13:00'";17;147;9;-;mäßig
DENW053;"'17.06.2023 14:00'";17;152;6;-;mäßig
DENW053;"'17.06.2023 15:00'";17;154;5;-;mäßig
DENW053;"'17.06.2023 16:00'";16;152;4;-;mäßig
DENW053;"'17.06.2023 17:00'";16;145;-;-;mäßig
DENW053;"'17.06.2023 18:00'";15;145;3;-;mäßig
DENW053;"'17.06.2023 19:00'";15;146;4;-;mäßig
DENW053;"'17.06.2023 20:00'";15;141;5;-;mäßig
DENW053;"'17.06.2023 21:00'";15;130;9;-;mäßig
DENW053;"'17.06.2023 22:00'";16;121;13;-;mäßig
DENW053;"'17.06.2023 23:00'";16;95;14;-;gut
DENW053;"'17.06.2023 24:00'";16;88;21;-;gut
DENW053;"'18.06.2023 01:00'";17;-;35;-;gut
DENW053;"'18.06.2023 02:00'";17;23;54;-;mäßig
DENW053;"'18.06.2023 03:00'";18;20;69;-;mäßig
DENW053;"'18.06.2023 04:00'";18;19;66;-;mäßig
DENW053;"'18.06.2023 05:00'";19;18;58;-;mäßig
DENW053;"'18.06.2023 06:00'";20;16;54;-;mäßig
DENW053;"'18.06.2023 07:00'";20;38;49;-;mäßig
DENW053;"'18.06.2023 08:00'";19;87;19;-;gut
DENW053;"'18.06.2023 09:00'";19;102;15;-;gut
DENW053;"'18.06.2023 10:00'";18;112;15;-;gut
DENW053;"'18.06.2023 11:00'";18;125;18;-;mäßig
DENW053;"'18.06.2023 12:00'";19;156;12;-;mäßig
DENW053;"'18.06.2023 13:00'";19;178;12;-;mäßig
DENW053;"'18.06.2023 14:00'";19;182;8;-;schlecht
DENW053;"'18.06.2023 15:00'";19;183;7;-;schlecht
DENW053;"'18.06.2023 16:00'";19;185;6;-;schlecht
DENW053;"'18.06.2023 17:00'";20;193;10;-;schlecht
DENW053;"'18.06.2023 18:00'";20;162;-;-;mäßig
DENW053;"'18.06.2023 19:00'";21;154;10;-;mäßig
DENW053;"'18.06.2023 20:00'";21;149;14;-;mäßig
DENW053;"'18.06.2023 21:00'";21;136;15;-;mäßig
DENW053;"'18.06.2023 22:00'";21;121;16;-;mäßig
DENW053;"'18.06.2023 23:00'";21;111;16;-;gut
DENW053;"'18.06.2023 24:00'";20;97;8;-;gut
DENW053;"'19.06.2023 01:00'";20;81;11;-;gut
DENW053;"'19.06.2023 02:00'";19;-;24;-;gut
DENW053;"'19.06.2023 03:00'";18;78;14;-;gut
DENW053;"'19.06.2023 04:00'";18;77;15;-;gut
DENW053;"'19.06.2023 05:00'";17;65;22;-;gut
DENW053;"'19.06.2023 06:00'";17;66;19;-;gut
DENW053;"'19.06.2023 07:00'";16;83;14;-;gut
DENW053;"'19.06.2023 08:00'";16;82;12;-;gut
DENW053;"'19.06.2023 09:00'";16;89;7;-;gut
DENW053;"'19.06.2023 10:00'";15;84;12;-;gut
DENW053;"'19.06.2023 11:00'";15;82;8;-;gut
DENW053;"'19.06.2023 12:00'";15;86;8;-;gut
DENW053;"'19.06.2023 13:00'";14;95;6;-;gut
DENW053;"'19.06.2023 14:00'";14;101;8;-;gut
DENW053;"'19.06.2023 15:00'";14;105;10;-;gut
DENW053;"'19.06.2023 16:00'";14;115;7;-;gut
DENW053;"'19.06.2023 17:00'";14;119;6;-;gut
DENW053;"'19.06.2023 18:00'";14;122;7;-;mäßig
